Phylum,Class,Order,Family,Genus,Species,B8-A,B8-B,B8-C,BA12-A,BA12-B,BA12-C,BB18-A,BB18-B,BB18-C,BL-A,BL-B,BL-C,FD10-A,FD10-B,FD10-C,FD14-A,FD14-B,FD14-C,FD6-A,FD6-B,FD6-C,FRLK-A,FRLK-B,FRLK-C,GN12-A,GN12-B,GN12-C,GW16-A,GW16-B,GW16-C,GW3-A,GW3-B,GW3-C,GYPL-A,GYPL-B,GYPL-C,H11H-A,H11H-B,H11H-C,H24H-A,H24H-B,H24H-C,H7H-A,H7H-B,H7H-C,HW-A,HW-B,HW-C,PC6-A,PC6-B,PC6-C,PF4-A,PF4-B,PF4-C,PG11-A,PG11-B,PG11-C,PMW-A,PMW-B,PMW-C,SHPL-A,SHPL-B,SHPL-C,WABL-A,WABL-B,WABL-C,Control
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,Thermomyces_lanuginosus,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,38,0,43,168,40,0,0,0,61,0,0,0,122,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,unclassified_Thermomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Onygenales,Onygenales_fam_Incertae_sedis,Malbranchea,Malbranchea_sclerotica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,Onygenales,unclassified_Onygenales,unclassified_Onygenales,unclassified_Onygenales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Eurotiomycetes,unclassified_Eurotiomycetes,unclassified_Eurotiomycetes,unclassified_Eurotiomycetes,unclassified_Eurotiomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Laboulbeniomycetes,Pyxidiophorales,Pyxidiophoraceae,Pyxidiophora,Pyxidiophora_arvernensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,Cyanodermella,Cyanodermella_oleoligni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Chaetomellaceae,Sphaerographium,Sphaerographium_nyssicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Coleophoma,Coleophoma_coptospermatis,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Coleophoma,unclassified_Coleophoma,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,3
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Mollisia,Mollisia_cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Pezicula,Pezicula_ericae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Pezicula,unclassified_Pezicula,20,5,0,0,0,0,25,70,77,0,0,0,443,37,227,130,288,155,581,59,210,0,50,0,60,0,162,43,54,4,0,0,25,0,0,0,205,167,34,178,138,0,54,74,32,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Pyrenopeziza,Pyrenopeziza_revincta,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Rhizodermea,Rhizodermea_veluwensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,unclassified_Dermateaceae,unclassified_Dermateaceae,0,0,0,0,32,85,0,0,187,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,71,0,53,0,0,0,5,92,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,220,56,0,0,0,4,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Bisporella,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Filosporella,Filosporella_exilis,0,23,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,87,0,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Filosporella,unclassified_Filosporella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_caudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus,Hymenoscyphus_menthae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces,Meliniomyces_variabilis,0,0,0,0,0,0,0,0,0,152,1234,562,0,0,0,0,0,0,0,0,0,244,668,807,0,0,0,0,0,0,0,0,0,60,84,0,0,0,0,0,0,0,0,0,0,274,317,362,0,0,0,0,0,0,0,0,0,0,0,0,98,241,306,53,210,246,27
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Meliniomyces,Meliniomyces_vraolstadiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Rhizoscyphus,Rhizoscyphus_monotropae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,3,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,unclassified_Helotiaceae,unclassified_Helotiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Acidomelania,Acidomelania_panicicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Arachnopeziza,Arachnopeziza_aurata,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Arachnopeziza,unclassified_Arachnopeziza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Catenulifera,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Clathrosphaerina,Clathrosphaerina_zalewskii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Gyoerffyella,Gyoerffyella_entomobryoides,0,24,4,385,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,295,0,177,56,0,0,0,0,0,0,0,0,6,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Gyoerffyella,unclassified_Gyoerffyella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,Hyaloscypha_finlandica,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha,unclassified_Hyaloscypha,117,316,265,210,1037,358,0,307,247,0,0,0,275,444,134,380,559,504,278,565,737,0,0,0,673,0,492,81,210,111,27,140,0,0,0,0,311,80,345,259,721,154,454,881,177,0,0,0,266,171,268,375,291,160,550,316,105,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,Lachnum_virgineum,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,5,64,9,21,0,0,0,44,5,0,0,0,0,4,0,0,43,0,171,25,0,0,0,0,281,0,0,0,0,0,0,0,0,129,396,0,0,0,0,0,0,6,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Microscypha,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,unclassified_Hyaloscyphaceae,unclassified_Hyaloscyphaceae,0,0,0,0,0,0,127,0,0,0,39,0,0,0,31,397,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,254,0,0,0,0,105,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Alatospora,Alatospora_acuminata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma_ciliifera,151,349,3,23,376,8,205,156,0,0,0,0,0,154,3,0,25,0,0,7,0,0,0,0,0,3,58,0,0,234,49,47,7,0,0,0,0,18,0,0,0,0,0,11,0,3,0,3,190,94,49,464,86,69,412,189,0,223,28,0,0,0,0,0,0,0,3
Ascomycota,Leotiomycetes,Helotiales,Leotiaceae,Pezoloma,Pezoloma_ericae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Neomollisia,Neomollisia_gelatinosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,Phialocephala_fortinii,0,0,0,0,0,0,0,0,0,0,0,0,35,0,131,0,9,31,218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,Phialocephala_scopiformis,0,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0
Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,Phialocephala,unclassified_Phialocephala,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,158,0,0,0,0,0,0,0,82,83,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,Mollisiaceae,unclassified_Mollisiaceae,unclassified_Mollisiaceae,0,0,0,0,0,0,16,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,33,0,0,0,0,249,34,0,0,0
Ascomycota,Leotiomycetes,Helotiales,unclassified_Helotiales,unclassified_Helotiales,unclassified_Helotiales,44,252,19,524,262,124,613,442,194,63,0,0,5,150,39,25,972,154,62,13,147,8,167,63,230,143,509,423,242,14,544,564,420,0,59,0,299,605,3,457,11,94,0,90,197,232,28,3,170,65,31,49,40,321,569,0,12,72,318,734,253,3,333,153,106,288,0
Ascomycota,Leotiomycetes,Helotiales,unidentified,Cadophora,Cadophora_dextrinospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,15,3,0,0,0,0,5,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,141,27,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,unidentified,Cadophora,unclassified_Cadophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,unidentified,Spirosphaera,Spirosphaera_floriformis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,unidentified,unclassified_unidentified,unclassified_unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unclassified_unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,unidentified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Phacidiales,Phacidiaceae,unclassified_Phacidiaceae,unclassified_Phacidiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Phacidiales,unclassified_Phacidiales,unclassified_Phacidiales,unclassified_Phacidiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Colpoma,unidentified,0,0,0,3,0,0,0,12,0,322,0,0,227,91,136,208,22,120,342,156,256,0,0,0,6,6,8,604,0,0,0,0,0,0,0,6,0,0,3,0,295,0,429,305,320,428,666,284,0,9,0,0,75,5,8,0,0,0,248,1390,0,116,0,0,0,0,3
Ascomycota,Leotiomycetes,unclassified_Leotiomycetes,unclassified_Leotiomycetes,unclassified_Leotiomycetes,unclassified_Leotiomycetes,83,0,0,5,0,0,0,0,0,132,26,0,0,0,0,20,0,0,0,0,581,0,61,0,111,98,107,255,5,0,121,4,0,36,0,0,19,4,0,0,0,0,0,0,7,0,0,9,0,0,3,0,0,0,0,0,0,61,0,0,0,129,0,0,3,51,0
Ascomycota,Leotiomycetes,unidentified,Myxotrichaceae,Oidiodendron,Oidiodendron_citrinum,0,16,0,0,23,0,0,0,13,0,0,0,22,25,4,43,0,0,125,0,54,87,73,50,183,186,64,65,0,0,0,28,0,0,0,0,0,15,13,13,0,0,30,0,0,41,74,183,182,214,235,111,0,237,98,41,0,0,12,52,0,0,0,0,88,13,0
Ascomycota,Leotiomycetes,unidentified,unidentified,Scytalidium,Scytalidium_vaccinii,0,0,0,0,0,0,0,0,0,0,0,0,180,172,457,251,164,301,242,177,170,0,0,0,18,0,0,362,21,0,215,44,128,73,0,0,75,464,312,17,207,0,305,117,51,0,0,0,1385,82,491,3,6,9,7,0,0,0,0,0,0,22,0,0,0,0,0
Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes_sp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
